job_id,arrival_time,duration,res_0,res_1
11805,1167,1,2,5
11806,1167,1,3,5
11807,1167,1,1,1
11808,1167,1,2,5
11809,1167,1,2,5
11810,1167,1,10,10
11811,1167,1,1,1
11812,1167,1,1,1
11813,1167,1,1,1
11814,1167,1,1,1
11815,1167,1,1,1
11816,1167,1,3,5
11817,1167,1,2,5
11818,1167,1,1,1
11819,1168,1,3,5
11820,1168,1,1,1
11821,1168,1,2,1
11822,1168,1,1,1
11823,1168,15,1,1
11824,1168,1,2,5
11825,1168,15,1,1
11826,1168,15,1,1
11827,1168,15,1,1
11828,1168,1,1,1
11829,1168,1,1,1
11830,1168,1,2,1
11831,1168,15,2,5
11832,1169,15,2,5
11833,1169,1,2,5
11834,1169,1,2,5
11835,1169,15,2,5
11836,1169,15,1,1
11837,1169,2,1,1
11838,1169,1,1,1
11839,1169,6,1,1
11840,1169,1,1,1
11841,1169,1,1,1
11842,1170,1,1,1
11843,1170,1,1,1
11844,1170,6,10,10
11845,1170,1,2,5
11846,1170,3,1,1
11847,1170,15,1,1
11848,1170,1,1,1
11849,1170,1,1,1
11850,1170,1,1,1
11851,1170,1,2,5
11852,1170,15,1,1
11853,1170,1,3,5
11854,1171,15,1,1
11855,1171,6,3,5
11856,1171,1,1,1
11857,1171,1,10,10
11858,1171,1,1,1
11859,1171,6,3,5
11860,1172,1,1,1
11861,1172,4,2,1
11862,1172,1,3,5
11863,1172,1,3,5
11864,1172,6,1,1
11865,1173,1,2,5
11866,1173,1,1,1
11867,1173,1,2,5
11868,1173,1,1,1
11869,1173,15,1,1
