job_id,arrival_time,duration,res_0,res_1
418,84,1,1,1
419,84,1,1,1
420,85,1,1,1
421,86,1,1,1
422,86,15,1,1
423,86,1,1,1
424,87,1,1,1
425,88,1,1,1
426,88,1,1,1
427,89,14,1,1
428,90,1,1,1
429,91,1,1,1
430,93,1,1,1
431,93,1,1,1
432,94,3,1,1
433,94,1,1,1
434,96,1,1,1
435,96,1,1,1
436,97,1,1,1
437,98,1,1,1
438,98,1,1,1
439,101,1,1,1
440,102,1,1,1
441,103,1,1,1
442,103,1,1,1
443,104,1,1,1
444,104,1,1,1
445,104,1,1,1
446,105,1,1,1
447,106,1,1,1
448,106,1,1,1
449,106,1,1,1
450,108,3,1,1
451,109,1,1,1
452,109,1,1,1
453,109,1,1,1
454,110,3,1,1
455,110,3,1,1
456,110,3,1,1
457,110,3,1,1
458,110,3,1,1
459,110,3,1,1
460,110,3,1,1
461,110,3,1,1
462,110,3,1,1
463,110,3,1,1
464,110,3,1,1
465,110,2,1,1
466,110,1,1,1
467,110,1,1,1
468,110,2,1,1
469,110,1,1,1
470,110,1,1,1
471,110,2,1,1
472,110,1,1,1
473,110,2,1,1
474,110,1,1,1
475,110,1,1,1
476,110,1,1,1
477,110,3,1,1
478,110,1,1,1
479,110,3,1,1
480,110,1,1,1
481,112,4,1,1
482,113,1,1,1
483,115,1,1,1
484,116,1,1,1
485,117,1,1,1
486,117,1,1,1
487,118,1,1,1
488,119,1,1,1
489,120,1,1,1
490,120,1,1,1
491,121,1,1,1
492,121,2,1,1
493,121,1,1,1
494,122,1,1,1
495,122,1,1,1
496,122,1,1,1
497,123,1,1,1
498,125,1,1,1
499,125,1,1,1
500,125,1,1,1
501,125,1,1,1
502,126,1,1,1
503,127,1,1,1
504,129,1,1,1
505,129,1,1,1
506,130,1,1,1
507,131,1,1,1
508,132,1,1,1
509,132,1,1,1
510,132,1,1,1
511,133,1,1,1
512,133,15,1,1
513,133,2,1,1
514,133,1,1,1
515,135,1,1,1
516,136,1,1,1
517,137,1,1,1
518,139,1,1,1
519,139,1,1,1
520,139,1,1,1
521,140,15,1,1
522,140,1,1,1
523,144,1,1,1
524,145,1,1,1
525,146,1,1,1
526,146,1,1,1
527,146,1,1,1
528,148,1,1,1
529,149,1,1,1
530,149,1,1,1
531,149,1,1,1
532,150,1,1,1
533,151,1,1,1
534,152,15,1,1
535,153,1,1,1
536,153,1,1,1
537,153,1,1,1
538,155,1,1,1
539,155,1,1,1
540,156,3,1,1
541,157,1,1,1
542,157,1,1,1
543,157,1,1,1
544,157,1,1,1
545,157,1,1,1
546,157,1,1,1
547,158,15,1,1
548,158,1,1,1
549,159,1,1,1
550,160,1,1,1
551,160,1,1,1
552,161,1,1,1
553,162,1,1,1
554,163,1,1,1
555,165,1,1,1
556,166,1,1,1
557,166,1,1,1
558,166,1,1,1
559,169,1,1,1
560,169,1,1,1
561,171,1,1,1
562,172,1,1,1
563,172,15,1,1
564,175,1,1,1
565,175,1,1,1
566,175,15,2,1
567,175,15,1,1
568,175,1,1,1
569,177,15,1,1
570,177,15,1,1
571,177,1,1,1
572,177,1,1,1
573,178,1,1,1
574,179,1,1,1
575,180,1,1,1
576,180,6,1,1
577,180,1,1,1
578,181,1,1,1
579,181,1,1,1
580,181,1,1,1
581,182,1,1,1
582,182,1,1,1
583,182,1,1,1
584,182,1,1,1
585,182,2,1,1
586,182,15,1,1
587,182,1,1,1
588,182,1,1,1
589,183,1,1,1
590,184,1,1,1
591,184,1,1,1
592,184,1,1,1
593,184,1,1,1
594,184,1,1,1
595,184,1,1,1
596,184,1,1,1
597,184,1,1,1
598,184,1,1,1
599,184,1,1,1
600,184,1,1,1
601,184,1,1,1
602,184,1,1,1
603,184,1,1,1
604,184,1,1,1
605,184,1,1,1
606,184,1,1,1
607,184,1,1,1
608,184,1,1,1
609,184,1,1,1
610,184,1,1,1
611,184,1,1,1
612,184,1,1,1
613,184,1,1,1
614,184,1,1,1
615,184,1,1,1
616,184,1,1,1
617,184,1,1,1
618,184,1,1,1
619,184,1,1,1
620,184,1,1,1
621,184,1,1,1
622,184,1,1,1
623,184,1,1,1
624,184,1,1,1
625,184,1,1,1
626,184,1,1,1
627,184,1,1,1
628,184,1,1,1
629,184,1,1,1
630,184,1,1,1
631,184,1,1,1
632,184,1,1,1
633,184,1,1,1
634,184,1,1,1
635,184,1,1,1
636,184,1,1,1
637,184,4,1,1
638,184,4,1,1
639,184,5,1,1
640,184,10,1,1
641,184,6,1,1
642,184,10,1,1
643,184,4,1,1
644,184,7,1,1
645,184,9,1,1
646,184,7,1,1
647,184,7,1,1
648,184,8,1,1
649,184,7,1,1
650,184,9,1,1
651,184,7,1,1
652,184,7,1,1
653,184,7,1,1
654,184,8,1,1
655,184,9,1,1
656,184,15,1,1
657,184,4,1,1
658,184,15,1,1
659,184,8,1,1
660,184,8,1,1
661,184,7,1,1
662,184,10,1,1
663,184,7,1,1
664,184,7,1,1
665,184,8,1,1
666,184,8,1,1
667,184,7,1,1
668,184,7,1,1
669,184,13,1,1
670,184,7,1,1
671,184,7,1,1
672,184,8,1,1
673,184,7,1,1
674,184,7,1,1
675,184,7,1,1
676,184,8,1,1
677,184,11,1,1
678,184,7,1,1
679,184,9,1,1
680,184,10,1,1
681,184,7,1,1
682,184,7,1,1
683,184,10,1,1
684,184,7,1,1
685,184,7,1,1
686,184,8,1,1
687,184,7,1,1
688,184,7,1,1
689,184,7,1,1
690,184,14,1,1
691,184,7,1,1
692,184,7,1,1
693,184,9,1,1
694,184,7,1,1
695,184,8,1,1
696,184,10,1,1
697,184,7,1,1
698,184,7,1,1
699,184,14,1,1
700,184,7,1,1
701,184,9,1,1
702,184,7,1,1
703,184,9,1,1
704,184,10,1,1
705,184,7,1,1
706,184,7,1,1
707,184,15,1,1
708,184,7,1,1
709,184,7,1,1
710,184,7,1,1
711,184,10,1,1
712,184,7,1,1
713,184,8,1,1
714,184,7,1,1
715,184,7,1,1
716,184,7,1,1
717,184,7,1,1
718,184,7,1,1
719,184,7,1,1
720,184,9,1,1
721,184,15,1,1
722,184,7,1,1
723,184,7,1,1
724,184,8,1,1
725,184,8,1,1
726,184,7,1,1
727,184,7,1,1
728,184,9,1,1
729,184,7,1,1
730,184,7,1,1
731,184,15,1,1
732,184,7,1,1
733,184,8,1,1
734,184,8,1,1
735,184,8,1,1
736,184,7,1,1
737,184,7,1,1
738,184,7,1,1
739,184,9,1,1
740,184,7,1,1
741,184,15,1,1
742,184,8,1,1
743,184,7,1,1
744,184,7,1,1
745,184,7,1,1
746,184,7,1,1
747,184,7,1,1
748,184,9,1,1
749,184,8,1,1
750,184,7,1,1
751,184,7,1,1
752,184,7,1,1
753,184,7,1,1
754,184,7,1,1
755,184,7,1,1
756,184,7,1,1
757,184,7,1,1
758,184,7,1,1
759,184,15,1,1
760,184,7,1,1
761,184,7,1,1
762,184,7,1,1
763,184,15,1,1
764,184,8,1,1
765,184,8,1,1
766,184,8,1,1
767,184,7,1,1
768,184,8,1,1
769,184,9,1,1
770,184,7,1,1
771,184,10,1,1
772,184,7,1,1
773,184,7,1,1
774,184,7,1,1
775,184,8,1,1
776,184,7,1,1
777,184,7,1,1
778,184,7,1,1
779,184,9,1,1
780,184,7,1,1
781,184,12,1,1
782,184,8,1,1
783,184,8,1,1
784,184,7,1,1
785,184,7,1,1
786,184,8,1,1
787,184,7,1,1
788,184,7,1,1
789,184,7,1,1
790,184,9,1,1
791,184,8,1,1
792,184,7,1,1
793,184,8,1,1
794,184,7,1,1
795,184,8,1,1
796,184,7,1,1
797,184,7,1,1
798,184,9,1,1
799,184,7,1,1
800,184,7,1,1
801,184,10,1,1
802,184,7,1,1
803,184,7,1,1
804,184,7,1,1
805,184,8,1,1
806,184,8,1,1
807,184,7,1,1
808,184,11,1,1
809,184,11,1,1
810,184,7,1,1
811,184,9,1,1
812,184,9,1,1
813,184,9,1,1
814,184,9,1,1
815,184,9,1,1
816,184,9,1,1
817,184,11,1,1
818,184,8,1,1
819,184,9,1,1
820,184,15,1,1
821,184,8,1,1
822,184,8,1,1
823,184,7,1,1
824,184,7,1,1
825,184,8,1,1
826,184,7,1,1
827,184,7,1,1
828,184,7,1,1
829,184,8,1,1
830,184,7,1,1
831,184,7,1,1
832,184,7,1,1
833,184,11,1,1
834,184,5,1,1
835,184,7,1,1
836,184,15,1,1
837,184,7,1,1
838,184,7,1,1
839,184,7,1,1
840,184,7,1,1
841,184,10,1,1
842,184,7,1,1
843,184,7,1,1
844,184,10,1,1
845,184,9,1,1
846,184,8,1,1
847,184,10,1,1
848,184,10,1,1
849,184,8,1,1
850,184,7,1,1
851,184,7,1,1
852,184,7,1,1
853,184,8,1,1
854,184,7,1,1
855,184,7,1,1
856,184,10,1,1
857,184,15,1,1
858,184,8,1,1
859,184,9,1,1
860,184,7,1,1
861,184,8,1,1
862,184,7,1,1
863,184,9,1,1
864,184,7,1,1
865,184,8,1,1
866,184,7,1,1
867,184,10,1,1
868,184,15,1,1
869,184,7,1,1
870,184,10,1,1
871,184,8,1,1
872,184,15,1,1
873,184,7,1,1
874,184,7,1,1
875,184,7,1,1
876,184,8,1,1
877,184,7,1,1
878,184,7,1,1
879,184,7,1,1
880,184,7,1,1
881,184,7,1,1
882,184,7,1,1
883,184,8,1,1
884,184,7,1,1
885,184,7,1,1
886,184,7,1,1
887,184,7,1,1
888,184,7,1,1
889,184,9,1,1
890,184,8,1,1
891,184,8,1,1
892,184,7,1,1
893,184,11,1,1
894,184,8,1,1
895,184,7,1,1
896,184,15,1,1
897,184,11,1,1
898,184,7,1,1
899,184,13,1,1
900,184,1,1,1
901,184,9,1,1
902,184,8,1,1
903,184,8,1,1
904,184,7,1,1
905,184,8,1,1
906,184,8,1,1
907,184,10,1,1
908,184,7,1,1
909,184,7,1,1
910,184,7,1,1
911,184,8,1,1
912,184,7,1,1
913,184,7,1,1
914,184,11,1,1
915,184,8,1,1
916,184,11,1,1
917,184,9,1,1
918,184,8,1,1
919,184,8,1,1
920,184,7,1,1
921,184,8,1,1
922,184,7,1,1
923,184,8,1,1
924,184,9,1,1
925,184,7,1,1
926,184,8,1,1
927,184,7,1,1
928,184,7,1,1
929,184,7,1,1
930,184,15,1,1
931,184,7,1,1
932,184,8,1,1
933,184,7,1,1
934,184,9,1,1
935,184,7,1,1
936,184,8,1,1
937,184,8,1,1
938,184,7,1,1
939,184,9,1,1
940,184,15,1,1
941,184,7,1,1
942,184,7,1,1
943,184,7,1,1
944,184,7,1,1
945,184,7,1,1
946,184,7,1,1
947,184,8,1,1
948,184,8,1,1
949,184,6,1,1
950,184,7,1,1
951,184,7,1,1
952,184,7,1,1
953,184,8,1,1
954,184,11,1,1
955,184,8,1,1
956,184,7,1,1
957,184,9,1,1
958,184,9,1,1
959,184,8,1,1
960,184,7,1,1
961,184,7,1,1
962,184,7,1,1
963,184,7,1,1
964,184,7,1,1
965,184,8,1,1
966,184,7,1,1
967,184,7,1,1
968,184,8,1,1
969,184,7,1,1
970,184,8,1,1
971,184,8,1,1
972,184,7,1,1
973,184,9,1,1
974,184,8,1,1
975,184,7,1,1
976,184,7,1,1
977,184,8,1,1
978,184,7,1,1
979,184,7,1,1
980,184,8,1,1
981,184,8,1,1
982,184,7,1,1
983,184,7,1,1
984,184,8,1,1
985,184,7,1,1
986,184,7,1,1
987,184,7,1,1
988,184,8,1,1
989,184,7,1,1
990,184,8,1,1
991,184,8,1,1
992,184,7,1,1
993,184,15,1,1
994,184,7,1,1
995,184,7,1,1
996,184,11,1,1
997,184,15,1,1
998,184,9,1,1
999,184,11,1,1
1000,184,5,1,1
1001,184,8,1,1
1002,184,7,1,1
1003,184,8,1,1
1004,184,8,1,1
1005,184,7,1,1
1006,184,8,1,1
1007,184,11,1,1
1008,184,15,1,1
1009,184,7,1,1
1010,184,9,1,1
1011,184,9,1,1
1012,184,8,1,1
1013,184,9,1,1
1014,184,7,1,1
1015,184,9,1,1
1016,184,8,1,1
1017,184,7,1,1
1018,184,8,1,1
1019,184,8,1,1
1020,184,7,1,1
1021,184,8,1,1
1022,184,7,1,1
1023,184,8,1,1
1024,184,8,1,1
1025,184,8,1,1
1026,184,9,1,1
1027,184,7,1,1
1028,184,8,1,1
1029,184,7,1,1
1030,184,8,1,1
1031,184,7,1,1
1032,184,8,1,1
1033,184,7,1,1
1034,184,8,1,1
1035,184,8,1,1
1036,184,7,1,1
1037,184,7,1,1
1038,184,8,1,1
1039,184,8,1,1
1040,184,7,1,1
1041,184,7,1,1
1042,184,7,1,1
1043,184,7,1,1
1044,184,7,1,1
1045,184,8,1,1
1046,184,7,1,1
1047,184,7,1,1
1048,184,8,1,1
1049,184,7,1,1
1050,184,7,1,1
1051,184,8,1,1
1052,184,7,1,1
1053,184,8,1,1
1054,184,10,1,1
1055,184,7,1,1
1056,184,9,1,1
1057,184,7,1,1
1058,184,7,1,1
1059,184,9,1,1
1060,184,9,1,1
1061,184,8,1,1
1062,184,7,1,1
1063,184,7,1,1
1064,184,10,1,1
1065,184,8,1,1
1066,184,7,1,1
1067,184,8,1,1
1068,184,15,1,1
1069,184,8,1,1
1070,184,8,1,1
1071,184,7,1,1
1072,184,9,1,1
1073,184,7,1,1
1074,184,9,1,1
1075,184,8,1,1
1076,184,7,1,1
1077,184,8,1,1
1078,184,7,1,1
1079,184,8,1,1
1080,184,7,1,1
1081,184,8,1,1
1082,184,7,1,1
1083,184,7,1,1
1084,184,7,1,1
1085,184,7,1,1
1086,184,7,1,1
1087,184,8,1,1
1088,184,10,1,1
1089,184,11,1,1
1090,184,11,1,1
1091,184,15,1,1
1092,184,8,1,1
1093,184,10,1,1
1094,184,15,1,1
1095,184,7,1,1
1096,184,15,1,1
1097,184,10,1,1
1098,184,8,1,1
1099,184,8,1,1
1100,184,9,1,1
1101,184,9,1,1
1102,184,8,1,1
1103,184,7,1,1
1104,184,7,1,1
1105,184,7,1,1
1106,184,8,1,1
1107,184,8,1,1
1108,184,11,1,1
1109,184,7,1,1
1110,184,7,1,1
1111,184,7,1,1
1112,184,7,1,1
1113,184,7,1,1
1114,184,7,1,1
1115,184,8,1,1
1116,184,8,1,1
1117,184,8,1,1
1118,184,7,1,1
1119,184,7,1,1
1120,184,7,1,1
1121,184,10,1,1
1122,184,7,1,1
1123,184,7,1,1
1124,184,10,1,1
1125,184,10,1,1
1126,184,8,1,1
1127,184,15,1,1
1128,184,8,1,1
1129,184,8,1,1
1130,184,7,1,1
1131,184,15,1,1
1132,184,15,1,1
1133,184,8,1,1
1134,184,7,1,1
1135,184,8,1,1
1136,184,7,1,1
1137,184,7,1,1
1138,184,8,1,1
1139,184,7,1,1
1140,184,7,1,1
1141,184,11,1,1
1142,184,8,1,1
1143,184,8,1,1
1144,184,7,1,1
1145,184,8,1,1
1146,184,8,1,1
1147,184,7,1,1
1148,184,9,1,1
1149,184,7,1,1
1150,184,8,1,1
1151,184,9,1,1
1152,184,8,1,1
1153,184,9,1,1
1154,184,8,1,1
1155,184,7,1,1
1156,184,8,1,1
1157,184,8,1,1
1158,184,7,1,1
1159,184,7,1,1
1160,184,8,1,1
1161,184,7,1,1
1162,184,8,1,1
1163,184,11,1,1
1164,184,8,1,1
1165,184,8,1,1
1166,184,7,1,1
1167,184,9,1,1
1168,184,7,1,1
1169,184,9,1,1
1170,184,15,1,1
1171,184,7,1,1
1172,184,7,1,1
1173,184,9,1,1
1174,184,7,1,1
1175,184,8,1,1
1176,184,5,1,1
1177,184,7,1,1
1178,184,7,1,1
1179,184,8,1,1
1180,184,7,1,1
1181,184,7,1,1
1182,184,7,1,1
1183,184,9,1,1
1184,184,9,1,1
1185,184,7,1,1
1186,184,7,1,1
1187,184,8,1,1
1188,184,8,1,1
1189,184,8,1,1
1190,184,8,1,1
1191,184,8,1,1
1192,184,8,1,1
1193,184,8,1,1
1194,184,10,1,1
1195,184,15,1,1
1196,184,8,1,1
1197,184,7,1,1
1198,184,8,1,1
1199,184,8,1,1
1200,184,8,1,1
1201,184,8,1,1
1202,184,7,1,1
1203,184,11,1,1
1204,184,8,1,1
1205,184,8,1,1
1206,184,10,1,1
1207,184,8,1,1
1208,184,8,1,1
1209,184,7,1,1
1210,184,8,1,1
1211,184,15,1,1
1212,184,7,1,1
1213,184,9,1,1
1214,184,8,1,1
1215,184,7,1,1
1216,184,7,1,1
1217,184,8,1,1
1218,184,8,1,1
1219,184,7,1,1
1220,184,10,1,1
1221,184,8,1,1
1222,184,7,1,1
1223,184,7,1,1
1224,184,7,1,1
1225,184,8,1,1
1226,184,8,1,1
1227,184,8,1,1
1228,184,7,1,1
1229,184,15,1,1
1230,184,8,1,1
1231,184,7,1,1
1232,184,7,1,1
1233,184,7,1,1
1234,184,7,1,1
1235,184,7,1,1
1236,184,7,1,1
1237,184,8,1,1
1238,184,7,1,1
1239,184,7,1,1
1240,184,7,1,1
1241,184,9,1,1
1242,184,7,1,1
1243,184,10,1,1
1244,184,7,1,1
1245,184,7,1,1
1246,184,7,1,1
1247,184,7,1,1
1248,184,7,1,1
1249,184,8,1,1
1250,184,7,1,1
1251,184,8,1,1
1252,184,7,1,1
1253,184,8,1,1
1254,184,8,1,1
1255,184,7,1,1
1256,184,7,1,1
1257,184,8,1,1
1258,184,7,1,1
1259,184,7,1,1
1260,184,8,1,1
1261,184,8,1,1
1262,184,8,1,1
1263,184,8,1,1
1264,184,8,1,1
1265,184,8,1,1
1266,184,7,1,1
1267,184,10,1,1
1268,184,15,1,1
1269,184,8,1,1
1270,184,8,1,1
1271,184,9,1,1
1272,184,8,1,1
1273,184,9,1,1
1274,184,8,1,1
1275,184,7,1,1
1276,184,7,1,1
1277,184,11,1,1
1278,184,9,1,1
1279,184,9,1,1
1280,184,15,1,1
1281,184,8,1,1
1282,184,8,1,1
1283,184,15,1,1
1284,184,8,1,1
1285,184,7,1,1
1286,184,8,1,1
1287,184,5,1,1
1288,184,7,1,1
1289,184,5,1,1
1290,184,7,1,1
1291,184,7,1,1
1292,184,11,1,1
1293,184,7,1,1
1294,184,9,1,1
1295,184,7,1,1
1296,184,8,1,1
1297,184,7,1,1
1298,184,8,1,1
1299,184,15,1,1
1300,184,9,1,1
1301,184,8,1,1
1302,184,7,1,1
1303,184,8,1,1
1304,184,7,1,1
1305,184,8,1,1
1306,184,7,1,1
1307,184,7,1,1
1308,184,8,1,1
1309,184,8,1,1
1310,184,7,1,1
1311,184,7,1,1
1312,184,8,1,1
1313,184,9,1,1
1314,184,8,1,1
1315,184,9,1,1
1316,184,8,1,1
1317,184,8,1,1
1318,184,7,1,1
1319,184,7,1,1
1320,184,8,1,1
1321,184,8,1,1
1322,184,8,1,1
1323,184,8,1,1
1324,184,9,1,1
1325,184,8,1,1
1326,184,8,1,1
1327,184,9,1,1
1328,184,7,1,1
1329,184,15,1,1
1330,184,8,1,1
1331,184,8,1,1
1332,184,7,1,1
1333,184,10,1,1
1334,184,7,1,1
1335,184,8,1,1
1336,184,7,1,1
1337,184,7,1,1
1338,184,7,1,1
1339,184,8,1,1
1340,184,7,1,1
1341,184,10,1,1
1342,184,9,1,1
1343,184,7,1,1
1344,184,12,1,1
1345,184,13,1,1
1346,184,8,1,1
1347,184,7,1,1
1348,184,8,1,1
1349,184,8,1,1
1350,184,9,1,1
1351,184,8,1,1
1352,184,8,1,1
1353,184,8,1,1
1354,184,8,1,1
1355,184,8,1,1
1356,184,8,1,1
1357,184,9,1,1
1358,184,8,1,1
